,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,zipcode,Age_of_House,Years_last_renovation,basement,distance_from_a_city,distance_from_airport
5561,2014-08-06,530000.0,3,2.25,1264,1536,2.0,0.0,0.0,3,8,98105,17,17,False,8.013843612712867,25.155511687011643
5562,2014-07-22,302282.0,2,1.0,1095,5120,1.5,0.0,0.0,3,7,98122,119,119,False,1.6789051676464684,18.050566817281766
5563,2015-03-11,370000.0,2,1.0,850,6213,1.0,0.0,0.0,3,6,98136,104,104,True,9.595254956594669,11.25743068979826
5564,2014-10-13,625000.0,4,2.0,1760,5307,1.5,0.0,0.0,4,7,98105,72,72,True,8.165687944504455,25.372345351030038
5565,2015-04-09,142500.0,1,1.0,690,6825,1.0,0.0,0.0,4,5,98002,103,103,False,33.329665444974296,15.828879800172567
5566,2015-01-21,334000.0,3,1.75,1400,7405,1.0,0.0,0.0,3,7,98133,59,59,False,16.54531512690521,34.90572160847286
5567,2014-07-08,362000.0,5,3.0,1810,3000,2.0,0.0,0.0,3,7,98118,22,22,False,6.0726576255666975,13.209697041478751
5568,2015-04-17,181000.0,2,1.0,1310,4000,1.0,0.0,0.0,3,7,98144,78,78,True,3.8219110517618566,15.144746589394034
5569,2014-12-31,241500.0,3,1.0,1400,10425,1.0,0.0,0.0,4,7,98003,52,52,False,37.228130699015225,18.86310874228176
5570,2015-02-04,245000.0,3,1.75,2350,12720,1.0,0.0,0.0,4,7,98030,56,56,True,27.956531515147613,13.348980676933856
5571,2015-05-06,227500.0,3,1.0,1150,8848,1.0,0.0,0.0,3,7,98042,52,52,False,28.34589024681487,16.92783767871291
5572,2014-10-03,158550.0,5,1.5,1710,8100,1.5,0.0,0.0,4,7,98032,59,59,False,25.15510339699668,6.707281234814043
5573,2014-09-25,450000.0,3,2.25,1660,10247,1.0,0.0,0.0,5,7,98034,52,52,True,12.969279726920185,31.97240545207467
5574,2015-02-04,485000.0,3,1.75,1950,10080,1.0,0.0,0.0,4,7,98034,53,53,False,13.13896283565344,32.79856016423905
5575,2014-11-06,353000.0,4,1.75,1780,9794,1.0,0.0,0.0,3,7,98077,53,53,False,17.460553297688627,37.32126111087581
5576,2015-04-06,500000.0,4,3.0,2450,4668,2.0,0.0,0.0,3,8,98028,16,16,False,18.1538494106206,36.85057767864581
5578,2015-02-23,357500.0,3,1.5,1540,11858,1.0,0.0,0.0,4,7,98059,54,54,False,15.342236209923506,11.43399935040929
5579,2014-05-06,272000.0,3,2.5,1650,13816,2.0,0.0,0.0,3,7,98014,22,22,False,22.186347002089008,37.521678359385675
5580,2015-04-28,422000.0,3,1.0,1160,7854,1.0,0.0,0.0,3,7,98125,60,60,False,13.751375578588073,31.88022599864975
5581,2014-09-17,365000.0,2,2.0,1440,15000,1.0,0.0,0.0,3,7,98072,35,35,False,17.44106552289514,37.265219669512895
5582,2014-08-21,450000.0,3,1.75,2150,13789,1.0,0.0,0.0,4,8,98155,54,54,True,17.056353960736576,35.06952371900971
5583,2014-09-22,275053.0,2,1.0,1060,6504,1.0,0.0,0.0,3,6,98155,70,70,False,14.813030885665507,33.13130887297236
5584,2014-11-06,1880000.0,3,2.75,2620,17919,1.0,0.0,1.0,4,9,98039,71,71,False,2.095181464296401,19.774255300144176
5585,2015-03-11,725000.0,3,1.75,1630,9000,1.0,0.0,0.0,3,7,98004,65,65,True,0.954339176940144,19.074531248091915
5586,2014-06-12,235000.0,3,1.75,1840,9697,1.0,0.0,0.0,4,7,98030,35,35,True,26.05171963704363,11.864451986716906
5588,2015-04-08,489950.0,2,1.0,820,4206,1.0,0.0,0.0,3,5,98125,71,71,False,11.710567216093569,29.372878496851506
5589,2014-07-30,463000.0,3,2.5,2010,4195,2.0,0.0,0.0,3,8,98034,22,22,False,13.518057541349444,33.000298991314715
5590,2014-06-17,536000.0,4,2.25,1990,5948,2.0,0.0,0.0,3,8,98029,29,29,False,16.017437001905936,27.039087889976017
5592,2014-09-08,630000.0,4,2.5,2540,4727,2.0,0.0,0.0,3,9,98034,21,21,False,10.669866109411412,29.29285445286703
5593,2014-05-06,362000.0,3,2.25,1640,14374,1.0,0.0,0.0,4,7,98148,57,57,True,17.82749671638181,2.3242888014737337
5594,2015-02-04,350000.0,4,2.75,2500,11659,1.0,0.0,2.0,3,9,98003,41,41,True,29.99505606724433,11.937949900311791
5595,2014-10-03,1690000.0,4,3.5,4020,13515,2.0,0.0,0.0,3,11,98004,19,19,False,4.0700595991297694,23.502741226458305
5596,2015-02-24,255000.0,3,2.0,1500,8775,1.0,0.0,0.0,3,6,98166,77,77,True,14.125452103708911,4.848189415297196
5597,2014-08-06,269000.0,4,2.5,1594,7665,1.0,0.0,0.0,5,7,98002,45,45,True,31.58883408205008,14.716376638068812
5598,2014-08-25,370000.0,4,3.0,2130,4838,1.5,0.0,0.0,4,7,98055,90,90,False,13.70039068442695,8.852039834881312
5599,2015-05-01,270000.0,3,1.0,1130,7920,1.0,0.0,0.0,3,7,98059,59,59,False,15.023948022746337,14.055716969795949
5601,2015-04-29,487000.0,2,1.0,1440,4046,1.0,0.0,0.0,3,7,98117,74,74,True,9.772489362077575,28.0527447239165
5602,2014-08-04,835000.0,4,3.25,3270,6027,2.0,0.0,0.0,3,10,98074,19,19,False,10.657401351590336,27.772332078897254
5603,2014-07-01,850000.0,4,3.25,4350,112750,1.0,0.0,0.0,3,9,98027,14,14,True,19.097822127975125,27.54178183898749
5604,2014-12-01,575000.0,4,2.75,1610,11201,1.0,0.0,0.0,5,7,98033,38,38,True,10.227916713264925,29.796467278793372
5605,2014-07-12,335000.0,3,1.0,950,8000,1.0,0.0,0.0,3,7,98034,52,52,False,12.168139574087865,31.88712996324676
5606,2014-08-08,318000.0,3,1.0,1010,7200,1.0,0.0,0.0,5,6,98155,72,72,False,17.03154421650243,35.179375523582486
5607,2015-04-09,510000.0,3,2.0,1420,11325,1.0,0.0,0.0,3,7,98027,40,40,False,14.266113310255262,21.752773884128846
5608,2014-05-02,242500.0,3,1.5,1200,9720,1.0,0.0,0.0,4,7,98042,55,55,False,21.182363794800306,11.41691893388538
5609,2014-12-04,750000.0,5,2.25,2020,8400,1.0,0.0,0.0,4,7,98040,57,57,True,4.028216574606865,16.003925391590304
5610,2014-07-21,439900.0,5,3.5,3390,7950,2.0,0.0,2.0,3,7,98056,17,17,False,14.651696568680515,9.89316133506902
5611,2015-04-07,710000.0,2,1.0,1700,3040,1.5,0.0,0.0,3,8,98119,106,106,True,4.753042266393657,22.86271856040661
5613,2014-12-15,435000.0,3,1.75,2030,13700,1.0,0.0,0.0,3,8,98011,44,44,True,18.029035092871855,37.39740897749597
5614,2014-12-26,874000.0,4,2.75,2860,6867,1.0,0.0,1.0,5,7,98115,74,74,True,8.31410568707321,25.585097886479968
5615,2014-06-16,385000.0,4,1.75,1690,4080,1.0,0.0,0.0,4,7,98144,36,36,True,5.290320378513824,14.306058284885433
5616,2014-10-30,110000.0,2,1.0,760,4746,1.0,0.0,0.0,3,5,98055,90,90,False,14.123623452303477,7.948656174491174
5617,2014-06-20,477000.0,3,1.75,1780,8085,1.0,0.0,0.0,3,7,98011,44,44,True,13.929137647467954,33.39975529032338
5618,2014-09-12,500000.0,3,2.0,1550,6394,1.5,0.0,0.0,5,8,98126,102,102,False,10.086484341318133,10.494341329562612
5619,2014-08-28,885000.0,4,2.5,4090,11225,2.0,0.0,0.0,3,10,98075,15,15,False,17.518355026153618,29.14216027410378
5620,2014-08-27,235000.0,2,1.0,880,5600,1.0,0.0,0.0,5,7,98178,65,65,False,12.387164056692102,7.580219299598542
5621,2015-05-04,210000.0,3,2.75,1320,15236,1.0,0.0,0.0,3,7,98030,25,25,True,27.29639690905607,12.42965900643817
5622,2015-04-20,320000.0,2,1.0,950,4000,1.0,0.0,0.0,3,6,98144,110,110,False,4.28095429961964,14.38432473622039
5623,2015-03-13,406000.0,3,1.75,1390,7904,1.0,0.0,0.0,3,7,98056,35,35,False,13.546545050419411,10.387471177082707
5624,2014-10-28,350000.0,3,1.75,1900,10225,1.0,0.0,0.0,4,8,98166,57,57,True,14.529198528498961,5.659657067642819
5625,2014-06-10,350000.0,2,0.75,1392,43710,1.5,0.0,0.0,4,7,98070,42,42,False,19.74892874515162,11.390274497022743
5626,2014-07-10,720000.0,4,2.5,3340,8930,2.0,0.0,2.0,3,10,98065,21,21,False,26.38114000678896,34.18427530049175
5627,2014-05-22,604700.0,4,2.75,2750,14982,1.0,0.0,3.0,3,9,98198,39,39,False,27.961507860242182,9.759877879505677
5628,2014-09-25,343000.0,3,1.0,1400,5662,1.5,0.0,0.0,5,5,98027,100,100,False,15.430050474151653,22.00475926313453
5630,2015-04-17,364000.0,4,1.0,1210,7740,1.5,0.0,0.0,3,7,98126,98,98,False,10.034414609395949,10.23471845580768
5631,2014-10-28,420000.0,3,1.75,2390,11242,1.0,0.0,0.0,3,7,98155,61,61,True,19.15170262221383,36.99965562371808
5632,2015-05-15,450000.0,5,2.0,1870,7344,1.5,0.0,0.0,3,7,98007,60,60,False,4.573423084112566,20.58222591003853
5633,2014-08-13,392000.0,2,1.5,940,5000,1.0,0.0,0.0,4,7,98126,95,95,True,8.359135632843225,11.769178536267829
5634,2014-06-10,100000.0,4,1.0,1120,2685,1.0,0.0,0.0,3,5,98055,81,81,True,13.333708237350583,9.057559052583901
5635,2014-06-12,480000.0,3,2.5,1250,1103,3.0,0.0,2.0,3,8,98103,15,15,False,6.119424154941925,24.556591501794763
5636,2014-08-27,212000.0,3,1.5,1060,9225,1.0,0.0,0.0,4,7,98003,65,65,False,31.84269196082777,13.5958613913546
5637,2014-12-03,560000.0,5,2.5,2410,8960,1.0,0.0,0.0,5,7,98011,42,42,True,14.093199915079547,33.50994437880289
5638,2015-04-28,359950.0,5,2.75,2844,3990,2.0,0.0,0.0,3,8,98092,7,7,False,31.71370794981335,16.539822486013698
5639,2014-09-10,535000.0,4,2.5,2200,110642,1.0,0.0,0.0,5,7,98077,41,41,True,18.279149536176728,37.97289537536611
5640,2015-04-10,980000.0,5,4.0,3460,5400,2.0,0.0,0.0,3,10,98056,8,8,True,10.035248567305752,11.232188410309172
5641,2014-11-13,720000.0,2,1.0,1580,2199,2.0,0.0,2.0,3,8,98103,99,25,False,5.142204029490936,23.487532900981254
5642,2014-09-29,619950.0,2,1.0,1520,5400,1.0,0.0,0.0,3,7,98115,69,69,True,8.998184732875806,26.286499546622533
5644,2014-06-16,415000.0,4,2.0,1800,2970,1.0,0.0,0.0,4,7,98115,97,97,True,8.544169670076077,26.65397185207604
5645,2015-04-15,672500.0,4,2.5,2650,11108,2.0,0.0,0.0,3,10,98074,33,33,False,11.429785781510947,28.01385887615001
5646,2014-10-17,352500.0,3,1.0,1000,4171,1.0,0.0,0.0,3,7,98052,35,35,False,11.228979024282598,30.75596319666433
5648,2015-02-23,350000.0,3,1.0,1080,7000,1.0,0.0,0.0,4,6,98133,104,104,False,17.341233106737693,35.76871431233437
5649,2014-07-29,152000.0,3,1.0,902,10464,1.0,0.0,0.0,3,7,98198,55,55,False,27.303423258189987,8.963380641467355
5650,2014-06-09,378500.0,2,1.0,730,7528,1.0,0.0,0.0,3,7,98115,74,74,False,10.435966236595457,28.46624437019141
5652,2014-05-02,419000.0,3,1.5,1570,6700,1.0,0.0,0.0,4,7,98007,64,64,False,5.077549447404993,21.659332826112557
5653,2014-05-21,895000.0,5,3.0,2876,13927,1.0,0.0,2.0,4,9,98040,47,47,True,6.741414158472262,13.310081554815838
5654,2014-09-26,668500.0,4,2.25,2290,9546,1.0,0.0,0.0,4,8,98006,44,44,True,7.571158982539521,18.397265724918338
5655,2014-08-21,487000.0,2,2.5,1470,2533,2.0,0.0,0.0,3,8,98033,15,15,False,8.966094200016967,28.970947757980408
5656,2014-12-02,538000.0,3,3.5,2620,10137,2.0,0.0,0.0,3,8,98146,28,28,True,12.527964359122869,7.975780965802218
5657,2014-05-28,898000.0,5,1.5,2680,28014,1.0,0.0,0.0,4,8,98004,57,57,True,2.7364029446679985,22.68310558027556
5658,2014-09-24,315000.0,4,2.0,2020,7767,1.0,0.0,0.0,3,8,98003,25,25,False,29.94755450334843,11.619705149862027
5659,2015-04-28,800000.0,3,2.5,2100,4440,2.0,0.0,4.0,3,7,98116,75,75,False,5.213879214672042,17.42302012167992
5660,2014-07-14,516130.0,3,1.75,1510,8250,1.0,0.0,0.0,4,8,98008,58,58,False,6.626665811573384,24.031004411696852
5661,2015-01-28,1600000.0,3,2.5,2850,19593,1.5,1.0,4.0,3,10,98008,42,42,True,7.112493445570577,21.62069329242961
5662,2015-04-27,1200000.0,4,2.5,4280,12796,2.0,0.0,0.0,3,11,98006,21,21,True,8.116732606711151,18.49114418294284
5663,2015-03-12,355425.0,4,2.5,3238,9112,1.0,0.0,2.0,4,8,98198,41,41,True,23.13115914549375,4.834774146677943
5664,2014-06-24,1160000.0,3,2.5,2740,5925,2.0,0.0,2.0,3,10,98112,107,28,False,3.5358035856868835,20.864427100907093
5665,2014-09-26,689000.0,4,2.5,2020,9600,2.0,0.0,0.0,4,7,98136,66,66,False,8.46603655951921,13.12424854377885
5666,2015-01-13,500000.0,3,3.25,1520,1500,3.0,0.0,0.0,3,7,98107,20,20,False,7.980990286106421,26.003195130902125
5667,2014-07-18,430000.0,5,2.5,3860,42733,1.0,0.0,3.0,4,8,98001,65,65,True,33.43153809743293,15.08394281493643
5668,2014-11-21,299500.0,4,2.25,1600,15312,1.0,0.0,0.0,4,7,98045,41,41,True,38.046572942606886,42.0336671023139
5670,2014-10-28,1420000.0,5,3.25,4020,4500,2.0,0.0,0.0,3,9,98004,10,10,True,2.736359572572106,22.490925831213442
5671,2014-12-16,998000.0,4,2.25,2910,10189,2.0,0.0,0.0,3,9,98006,32,32,False,7.881102060465362,15.879033367875486
5672,2015-05-05,329000.0,3,1.0,900,9600,1.0,0.0,0.0,4,7,98072,50,50,False,14.80537996095649,34.57086936926861
5673,2014-10-09,575000.0,3,1.75,1720,5956,2.0,0.0,0.0,3,8,98033,39,39,False,8.570764142138936,28.120441022370343
5674,2014-10-02,529900.0,5,2.25,3030,9430,2.0,0.0,0.0,4,8,98133,59,59,True,16.000733203033814,34.43700144448428
5675,2014-11-20,1470000.0,4,2.5,3030,10189,1.0,0.0,0.0,3,9,98004,17,17,True,2.952090635642253,22.632075305803763
5676,2014-08-01,725000.0,4,1.75,2190,9400,1.0,0.0,0.0,4,7,98033,58,58,True,4.7603836093511935,24.598313745335563
5677,2014-10-23,286000.0,3,2.5,1680,5000,2.0,0.0,0.0,3,8,98023,33,33,False,32.3636094517895,15.460831658831363
5678,2015-03-05,335000.0,3,2.0,1210,9926,1.0,0.0,0.0,4,7,98006,66,5,False,6.4332441239179925,19.072584257990012
5679,2014-05-15,395300.0,3,1.5,1120,7000,1.0,0.0,0.0,3,7,98007,65,65,False,4.2972539464105015,20.82604792451632
5680,2014-07-15,510000.0,4,2.75,3180,13348,2.0,0.0,0.0,3,8,98019,16,16,True,22.36605085980821,41.303380937977145
5681,2015-02-06,203000.0,3,1.0,920,7500,1.0,0.0,0.0,4,7,98032,50,50,False,25.67307814402853,7.2245646916986415
5682,2014-12-04,248000.0,2,1.0,700,8301,1.0,0.0,0.0,3,6,98155,67,67,False,18.15699877230373,36.445676736389046
5684,2015-05-04,1000000.0,4,1.5,2100,4560,1.5,0.0,0.0,4,8,98103,108,108,False,4.632892636930389,23.053245263681518
5685,2015-04-06,1000000.0,3,1.0,1540,24500,1.5,0.0,0.0,3,7,98125,71,71,False,13.034948153174687,30.8778143407862
5687,2015-03-12,309950.0,4,1.75,1450,10074,1.0,0.0,0.0,4,7,98058,54,54,False,17.36746688093376,9.07562749829089
5688,2014-08-26,294010.0,3,1.75,1550,4057,1.0,0.0,0.0,3,6,98106,75,75,True,8.84920222314716,10.203706276366793
5689,2014-12-16,345000.0,3,2.25,1920,9672,2.0,0.0,0.0,4,8,98074,36,36,False,11.67508147056782,27.693534689511086
5690,2015-05-04,625000.0,3,2.25,1920,9672,2.0,0.0,0.0,4,8,98074,36,36,False,11.67508147056782,27.693534689511086
5691,2014-07-09,660000.0,4,2.5,2510,4543,2.0,0.0,0.0,3,8,98075,18,18,False,12.215957460253836,26.00606401770667
5692,2015-03-17,559000.0,2,2.0,1660,4500,1.0,0.0,0.0,3,8,98053,17,17,False,16.803678495884025,35.83960510494317
5693,2014-07-07,866000.0,4,3.25,3990,9786,2.0,0.0,0.0,3,9,98053,16,16,False,15.105093582428935,33.29271031842762
5695,2014-08-15,259950.0,3,1.5,1350,7827,1.0,0.0,0.0,4,7,98030,52,52,False,25.79307600866969,9.525085438746931
5696,2015-03-11,352000.0,5,2.75,2980,9838,1.0,0.0,0.0,3,7,98030,52,52,True,25.573160034995546,9.20097629560682
5698,2014-11-06,395000.0,3,2.0,1590,10229,1.0,0.0,0.0,3,7,98034,54,54,False,12.768033684223584,31.65297192111037
5699,2015-03-16,276500.0,4,1.75,1400,6650,1.5,0.0,0.0,4,6,98168,78,78,False,13.249687685199328,5.521293794512457
5700,2014-10-20,530000.0,3,2.25,1880,100623,1.5,0.0,0.0,3,8,98024,33,13,False,25.276357151736804,33.0120786988488
5701,2014-07-24,798000.0,4,3.25,3500,10260,2.0,0.0,0.0,3,10,98008,33,33,False,5.750996310687407,20.774160816684887
5702,2014-08-13,380000.0,2,2.0,1370,5756,1.0,0.0,0.0,3,8,98034,34,34,False,11.519553154538247,30.91533197799292
5703,2014-08-19,350000.0,4,2.5,2810,10433,2.0,0.0,0.0,3,8,98022,19,19,False,48.81079557688864,35.54388647502733
5704,2014-05-14,325000.0,3,2.5,2220,6049,2.0,0.0,0.0,4,8,98031,30,30,False,23.73087991336985,10.366819174398275
5705,2015-04-02,336000.0,3,2.5,2110,4549,2.0,0.0,0.0,4,8,98042,31,31,False,24.903989830970634,12.676715563779428
5706,2014-10-24,286900.0,3,2.25,1720,17235,1.0,0.0,0.0,4,7,98042,46,46,True,31.13694575787937,20.46328969203508
5707,2014-09-30,472000.0,5,2.25,1780,7245,1.0,0.0,0.0,4,8,98052,44,44,True,11.138466052490346,31.04555913705163
5712,2014-12-23,405000.0,3,2.0,1660,8174,1.0,0.0,0.0,3,7,98034,39,39,True,11.10455212367082,30.62575388271293
5713,2015-04-27,1100000.0,4,3.5,4570,16219,2.0,0.0,0.0,3,11,98075,18,18,False,17.64638293143863,29.620352265103158
5714,2014-09-11,555000.0,3,3.0,3760,188760,1.0,0.0,0.0,4,10,98092,41,41,True,34.67024366952807,22.08664261308824
5715,2015-04-27,305000.0,3,2.5,1610,3516,2.0,0.0,0.0,3,8,98055,14,14,False,17.947255710223203,8.563942049633074
5716,2014-09-01,289950.0,3,2.25,1740,9370,1.0,0.0,0.0,3,7,98198,28,28,True,24.158487720031854,5.937916832334485
5717,2014-08-13,487500.0,5,3.5,3530,218472,2.0,0.0,0.0,3,7,98019,21,21,True,25.863403299659645,43.62925496648922
5719,2015-02-25,185000.0,3,1.0,840,12091,1.0,0.0,0.0,3,6,98023,61,61,False,31.110928917635064,13.20063088098058
5721,2014-06-24,339000.0,4,2.0,2470,5080,1.5,0.0,0.0,3,6,98106,72,32,True,8.63408156011789,10.30166347798746
5722,2015-02-02,675000.0,4,1.75,2220,7230,1.0,0.0,1.0,3,8,98125,70,70,True,11.724069903704596,29.270126124916267
5723,2014-06-24,615000.0,3,1.75,1720,4080,1.0,0.0,0.0,4,7,98144,96,96,True,5.170600061637691,14.615980072690105
5724,2014-06-04,837500.0,4,2.5,2700,9320,2.0,0.0,0.0,4,8,98033,26,26,False,8.41700023858384,28.052134738454054
5725,2014-08-19,250000.0,2,1.0,950,11835,1.0,0.0,0.0,3,5,98028,88,88,False,15.686051915935959,34.33169694087958
5728,2014-07-16,550000.0,3,2.5,2290,6328,2.0,0.0,0.0,3,8,98146,19,19,False,11.412207110429351,9.562405936785153
5729,2014-09-24,400000.0,4,2.5,2170,204296,1.0,0.0,0.0,4,7,98022,40,40,False,41.76588787630284,33.110529309269836
5730,2015-02-19,990400.0,3,2.5,2100,4097,2.0,0.0,0.0,3,9,98004,12,12,False,1.3431244724993303,18.813303055285953
5731,2014-08-21,600000.0,3,2.5,2320,52272,1.5,0.0,0.0,3,8,98075,46,46,False,10.275733269055447,23.69950830534265
5732,2015-02-12,325000.0,2,1.0,1120,6236,1.0,0.0,0.0,4,6,98155,66,66,False,17.537018599515974,35.50834459349033
5733,2014-07-10,265000.0,3,2.5,1530,6000,2.0,0.0,0.0,4,7,98038,29,29,False,31.599859762933704,22.592869799008714
5734,2015-01-08,1620000.0,3,2.5,3490,9362,1.0,0.0,3.0,5,9,98105,60,60,True,7.604789705589144,24.225681886734414
5735,2015-03-09,347500.0,3,1.5,1180,8353,1.0,0.0,0.0,3,7,98155,60,60,False,18.056812366200987,35.80386239849365
5736,2015-01-09,629000.0,5,2.0,2050,3000,1.5,0.0,0.0,3,7,98103,108,36,True,8.801448374281662,27.24987799727933
5737,2014-07-08,1090000.0,2,2.0,2360,11340,1.5,0.0,0.0,3,9,98040,23,23,False,3.579433145442505,16.531102438621787
5738,2014-06-30,397500.0,4,2.5,2570,7859,2.0,0.0,0.0,3,8,98038,28,28,False,28.79159676742909,20.808428178587228
5739,2014-10-30,404500.0,2,1.0,1270,3700,1.5,0.0,0.0,3,7,98144,111,111,False,2.5647223207886194,16.824005928985287
5740,2014-05-13,225000.0,3,1.5,1250,7500,1.0,0.0,0.0,3,7,98030,53,53,False,26.52271176906186,10.289026293460424
5741,2015-05-13,267000.0,3,2.25,2510,9900,1.0,0.0,0.0,3,8,98023,42,42,True,34.48500348082383,16.981313705101634
5742,2014-06-11,800000.0,4,3.75,2690,4000,2.0,0.0,3.0,4,9,98119,111,31,True,4.659084786258863,22.654068854941656
5743,2015-02-10,339000.0,4,2.5,2900,6918,2.0,0.0,0.0,3,8,98001,19,19,False,28.884052074594393,10.435746726485679
5744,2015-04-15,1850000.0,4,2.5,3830,11972,1.0,1.0,4.0,3,11,98155,39,39,True,15.201545491713171,33.014470411130745
5745,2014-09-30,525000.0,5,1.0,1280,3876,1.5,0.0,0.0,3,7,98105,97,97,False,5.892262645972508,24.16719448656965
5746,2014-10-06,1150000.0,5,3.5,4350,6218,2.0,0.0,0.0,3,10,98027,13,13,True,17.1757866374574,25.243666681986603
5748,2014-05-20,387000.0,2,2.25,1230,1280,2.0,0.0,0.0,3,8,98144,8,8,True,3.179937957156725,16.743694751992436
5749,2014-06-19,720000.0,4,2.5,2440,34290,2.0,0.0,0.0,3,9,98053,33,33,False,13.391669460709446,31.595600050092898
5750,2014-07-11,1500000.0,4,3.5,4410,12426,2.0,0.0,2.0,3,12,98006,24,24,True,9.574962934765574,18.928894729306894
5751,2014-08-26,235000.0,2,1.0,910,7617,1.0,0.0,0.0,3,6,98125,84,84,False,14.093385916202376,32.188807591989764
5752,2015-01-16,365000.0,2,1.0,910,7617,1.0,0.0,0.0,3,6,98125,84,84,False,14.093385916202376,32.188807591989764
5753,2014-05-21,368250.0,3,2.5,2150,7484,2.0,0.0,0.0,3,8,98074,32,32,False,11.851335630349595,27.51762057880064
5754,2014-11-13,580000.0,3,2.5,2150,7484,2.0,0.0,0.0,3,8,98074,32,32,False,11.851335630349595,27.51762057880064
5755,2014-07-17,1100000.0,4,3.25,3190,11774,2.0,1.0,4.0,3,8,98178,64,29,True,12.038065319960143,8.78905245489911
5756,2015-01-27,215000.0,4,2.5,2130,4496,2.0,0.0,0.0,3,7,98001,16,16,False,34.025794103654945,15.581440587944444
5757,2014-09-09,648000.0,4,2.5,2740,9959,2.0,0.0,0.0,3,9,98029,31,31,False,15.003737230711115,25.78535096722517
5758,2014-09-03,705000.0,4,3.0,3150,9318,2.0,0.0,0.0,3,9,98075,19,19,False,13.781672185623936,27.19929724617932
5760,2014-12-22,650000.0,5,2.0,2400,3500,1.5,0.0,0.0,3,8,98103,109,109,True,7.736166373277182,26.1728756226888
5761,2014-07-21,335000.0,4,2.25,2280,7500,1.0,0.0,0.0,4,7,98198,57,57,True,21.094330490853828,3.624276407747504
5763,2015-03-03,638250.0,4,2.5,2460,8029,2.0,0.0,0.0,3,9,98074,31,31,False,12.904942494727434,28.764214443687354
5764,2014-10-17,1460000.0,4,3.5,4200,14353,2.0,0.0,2.0,3,12,98040,24,24,True,8.674296399466357,11.808900835887766
5767,2014-10-08,499950.0,3,2.25,2880,7200,1.0,0.0,0.0,3,8,98133,50,50,True,18.112628741105475,36.53498429010391
5769,2015-02-26,310000.0,5,2.0,2900,11970,2.0,0.0,0.0,4,7,98072,51,51,False,16.52929515060364,36.50303718967866
5770,2014-10-31,730000.0,3,2.5,2160,8809,1.0,0.0,0.0,3,9,98103,6,6,True,10.208043688546493,28.65248435355381
5771,2014-11-13,637800.0,4,1.75,2250,4750,1.5,0.0,0.0,4,7,98115,96,96,True,7.993177067070737,25.597252370055962
5773,2014-06-10,417500.0,4,1.0,1390,10800,1.5,0.0,0.0,4,7,98177,79,79,False,13.099955689144508,31.54851538001359
5775,2014-07-25,550000.0,4,2.5,2050,8683,2.0,0.0,0.0,3,8,98074,33,33,False,11.859832558757574,27.58849671018593
5776,2015-01-26,625700.0,3,2.0,2570,159865,1.0,0.0,0.0,5,7,98024,52,52,False,23.950374234378422,33.143327602218946
5777,2014-08-01,595000.0,3,2.5,2660,10637,2.0,0.0,0.0,3,9,98011,29,29,False,14.28869418404058,33.32139105697114
5779,2014-07-18,739375.0,5,3.0,2640,3200,2.0,0.0,0.0,4,7,98112,114,114,True,2.361937622332071,19.48093114536253
5780,2014-07-08,357562.0,2,1.75,1210,1032,2.0,0.0,0.0,3,8,98029,6,6,False,16.441761692045002,25.731730580241702
5781,2014-06-11,1010000.0,4,2.5,3760,29224,2.0,0.0,0.0,3,11,98052,33,33,False,13.371262226060882,33.39568040619642
5782,2014-09-30,455000.0,2,1.75,1350,4286,1.0,0.0,0.0,3,8,98053,16,16,False,17.266268229850628,36.464307562230296
5783,2015-05-01,310000.0,5,2.25,2600,9600,1.0,0.0,2.0,4,8,98023,51,51,True,31.452011288399174,13.935873295413911
5784,2014-08-11,415000.0,3,2.75,3900,111514,2.0,0.0,0.0,3,6,98024,53,53,True,21.420036297013528,31.262641707956703
5785,2014-08-19,452000.0,2,1.0,1340,8100,1.0,0.0,2.0,3,8,98177,70,70,False,12.761673323451722,31.206179886339235
5786,2015-01-13,810000.0,3,2.0,1760,16928,1.0,0.0,0.0,3,7,98004,67,67,False,2.8822915991698093,22.687039564417656
5787,2014-05-27,730001.0,3,2.0,1840,4750,1.0,0.0,0.0,5,7,98117,69,69,True,9.775244202635868,27.858449121251798
5789,2014-07-16,665000.0,3,2.5,1730,3000,2.0,0.0,0.0,3,8,98103,24,24,False,5.034437376753959,23.47464175227993
5791,2014-07-28,699950.0,3,2.5,3370,36218,2.0,0.0,0.0,4,9,98075,32,32,False,16.24869071279903,28.40029544438354
5792,2014-07-28,424000.0,3,2.5,2200,34680,2.0,0.0,0.0,3,9,98092,35,35,False,33.55471500636188,20.068247363297147
5793,2014-06-25,657000.0,4,2.5,2180,3375,1.5,0.0,0.0,4,7,98117,94,94,True,8.727716937197652,27.154194361749745
5795,2014-07-31,450000.0,3,2.5,1530,762,2.0,0.0,0.0,3,8,98119,13,13,True,4.76689762239734,22.711060301805603
5796,2014-09-26,350000.0,3,1.0,1180,7455,1.0,0.0,0.0,4,7,98034,56,56,False,13.37125299791835,31.89128072125553
5797,2014-11-12,460000.0,4,2.5,2080,17532,2.0,0.0,0.0,3,9,98059,24,24,False,14.910578952729471,13.213738453044725
5798,2014-06-26,385000.0,4,2.5,3200,22651,1.0,0.0,0.0,5,8,98031,50,50,False,24.181479389436355,10.537097391039683
